entry_id,theme_id,theme,category,type,subsection,lemma,primary_sense,query,query_status
3671,13,Top 5000,Top 5000,top5000,adj.,καλός,good,good photo,generated
3672,13,Top 5000,Top 5000,top5000,conj.,επειδή,"for, because",,needs_review
3673,13,Top 5000,Top 5000,top5000,v.,κοιτάζω,look at,look at photo,generated
3674,13,Top 5000,Top 5000,top5000,prep.,μέχρι,until,until photo,generated
3675,13,Top 5000,Top 5000,top5000,adv.,πάνω,above,above photo,generated
3676,13,Top 5000,Top 5000,top5000,n.,η ώρα,hour,hour photo,generated
3677,13,Top 5000,Top 5000,top5000,n.,η χρονιά,year,year photo,generated
3678,13,Top 5000,Top 5000,top5000,n.,η φορά,the time (instance),,needs_review
3679,13,Top 5000,Top 5000,top5000,adv./adj.,ωραία,Nominative,Nominative photo,generated
3680,13,Top 5000,Top 5000,top5000,conj.,ούτε,neither,neither photo,generated
3681,13,Top 5000,Top 5000,top5000,pron./det.,κάποιος,someone,someone photo,generated
3682,13,Top 5000,Top 5000,top5000,adv./interj.,σωστά,correct,correct photo,generated
3683,13,Top 5000,Top 5000,top5000,n.,το πράγμα,thing,thing photo,generated
3684,13,Top 5000,Top 5000,top5000,det.,κάθε,"(individual): every, each",,needs_review
3685,13,Top 5000,Top 5000,top5000,conj.,όμως,however,however photo,generated
3686,13,Top 5000,Top 5000,top5000,conj.,μα,but,,needs_review
3687,13,Top 5000,Top 5000,top5000,adv.,κάτω,down,down photo,generated
3688,13,Top 5000,Top 5000,top5000,n.,η μέρα,the day,,needs_review
3689,13,Top 5000,Top 5000,top5000,n.,η γυναίκα,woman,woman photo,generated
3690,13,Top 5000,Top 5000,top5000,prep.,χωρίς,without,without photo,generated
3691,13,Top 5000,Top 5000,top5000,adv./conj.,μόλις,barely,barely photo,generated
3692,13,Top 5000,Top 5000,top5000,n.,η μαμά,the mum,,needs_review
3693,13,Top 5000,Top 5000,top5000,adv.,ακριβώς,exactly,exactly photo,generated
3694,13,Top 5000,Top 5000,top5000,v.,αρέσω,be liked by somebody,be liked by somebody photo,generated
3695,13,Top 5000,Top 5000,top5000,adv.,σήμερα,today,today photo,generated
3696,13,Top 5000,Top 5000,top5000,adv.,πόσο,how much,how much photo,generated
3697,13,Top 5000,Top 5000,top5000,interj.,συγγνώμη,sorry,sorry photo,generated
3698,13,Top 5000,Top 5000,top5000,n.,ο θεός,the god,,needs_review
3699,13,Top 5000,Top 5000,top5000,v.,φαίνομαι,seem,seem photo,generated
3700,13,Top 5000,Top 5000,top5000,v.,λυπάμαι,to be sorry,to be sorry photo,generated
3701,13,Top 5000,Top 5000,top5000,v.,γίνομαι,become,become photo,generated
3702,13,Top 5000,Top 5000,top5000,v.,συμβαίνω,happen,happen photo,generated
3703,13,Top 5000,Top 5000,top5000,n.,το μέρος,place,place photo,generated
3704,13,Top 5000,Top 5000,top5000,adv.,φυσικά,naturally,naturally photo,generated
3705,13,Top 5000,Top 5000,top5000,adj.,πολύς,much,much photo,generated
3706,13,Top 5000,Top 5000,top5000,conj.,όσο,Nominative and accusative singular neuter,Nominative and accusative singular neuter photo,generated
3707,13,Top 5000,Top 5000,top5000,n.,η στιγμή,moment,moment photo,generated
3708,13,Top 5000,Top 5000,top5000,n.,το λάθος,mistake,mistake photo,generated
3709,13,Top 5000,Top 5000,top5000,n.,ο χρόνος,year,year photo,generated
3710,13,Top 5000,Top 5000,top5000,conj.,οπότε,whenever,whenever photo,generated
3711,13,Top 5000,Top 5000,top5000,v.,περιμένω,wait,wait photo,generated
3712,13,Top 5000,Top 5000,top5000,n.,το πρόβλημα,problem,problem photo,generated
3713,13,Top 5000,Top 5000,top5000,prep./adv.,ως,as,,needs_review
3714,13,Top 5000,Top 5000,top5000,adv.,πάλι,again,again photo,generated
3715,13,Top 5000,Top 5000,top5000,adv.,πραγματικά,really,really photo,generated
3716,13,Top 5000,Top 5000,top5000,adj.,όλος,whole,whole photo,generated
3717,13,Top 5000,Top 5000,top5000,v.,χρειάζομαι,need,need photo,generated
3718,13,Top 5000,Top 5000,top5000,n.,ο φίλος,friend,friend photo,generated
3719,13,Top 5000,Top 5000,top5000,v.,πιστεύω,believe,believe photo,generated
3720,13,Top 5000,Top 5000,top5000,adj.,δικός,mine,mine photo,generated
3721,13,Top 5000,Top 5000,top5000,n.,η μητέρα,mother,mother photo,generated
3722,13,Top 5000,Top 5000,top5000,adj.,ίδιος,(for emphasis): own,,needs_review
3723,13,Top 5000,Top 5000,top5000,v.,παίρνω,take,take photo,generated
3724,13,Top 5000,Top 5000,top5000,adv.,γρήγορα,quickly,quickly photo,generated
3725,13,Top 5000,Top 5000,top5000,n.,η ιδέα,the idea,,needs_review
3726,13,Top 5000,Top 5000,top5000,n.,ο μπαμπάς,the dad,,needs_review
3727,13,Top 5000,Top 5000,top5000,adv.,αρκετά,enough,enough photo,generated
3728,13,Top 5000,Top 5000,top5000,n.,η κυρία,lady,lady photo,generated
3729,13,Top 5000,Top 5000,top5000,adv./interj.,σίγουρα,certainly,certainly photo,generated
3730,13,Top 5000,Top 5000,top5000,n. pl.,τα λεφτά,money,money photo,generated
3731,13,Top 5000,Top 5000,top5000,n.,η Ελλάδα,Greece,Greece photo,generated
3732,13,Top 5000,Top 5000,top5000,adj.,νέος,young,young photo,generated
3733,13,Top 5000,Top 5000,top5000,pron.,εσείς,"you (2nd person plural, nominative)",,needs_review
3734,13,Top 5000,Top 5000,top5000,adv.,μάλλον,rather,rather photo,generated
3735,13,Top 5000,Top 5000,top5000,v.,σημαίνω,mean,mean photo,generated
3736,13,Top 5000,Top 5000,top5000,adv.,ήδη,already,already photo,generated
3737,13,Top 5000,Top 5000,top5000,pron.,εμείς,"we (1st person plural, nominative)",,needs_review
3738,13,Top 5000,Top 5000,top5000,n.,ο πατέρας,father,father photo,generated
3739,13,Top 5000,Top 5000,top5000,n.,ο καιρός,weather,weather photo,generated
3740,13,Top 5000,Top 5000,top5000,prep.,προς,towards,towards photo,generated
3741,13,Top 5000,Top 5000,top5000,adv.,εκτός,except,except photo,generated
3742,13,Top 5000,Top 5000,top5000,n.,το μωρό,baby,baby photo,generated
3743,13,Top 5000,Top 5000,top5000,n.,ο κόσμος,world,world photo,generated
3744,13,Top 5000,Top 5000,top5000,n.,η χαρά,pleasure,pleasure photo,generated
3745,13,Top 5000,Top 5000,top5000,n.,το όνομα,name,name photo,generated
3746,13,Top 5000,Top 5000,top5000,adv.,αύριο,tomorrow,tomorrow photo,generated
3747,13,Top 5000,Top 5000,top5000,adj.,μόνος,solitary,solitary photo,generated
3748,13,Top 5000,Top 5000,top5000,v.,σταματάω,halt,halt photo,generated
3749,13,Top 5000,Top 5000,top5000,v.,πρόκειται,/περί ) it's about,/περί ) it's about photo,generated
3750,13,Top 5000,Top 5000,top5000,n.,η αγάπη,the love,,needs_review
3751,13,Top 5000,Top 5000,top5000,adj.,μεγάλος,tall,tall photo,generated
3752,13,Top 5000,Top 5000,top5000,pron.,κανένας,nobody,nobody photo,generated
3753,13,Top 5000,Top 5000,top5000,n.,ο άνθρωπος,person,person photo,generated
3754,13,Top 5000,Top 5000,top5000,v.,καταλαβαίνω,understand,understand photo,generated
3755,13,Top 5000,Top 5000,top5000,adj.,πρώτος,first,first photo,generated
3756,13,Top 5000,Top 5000,top5000,n.,το δίκιο,right,right photo,generated
3757,13,Top 5000,Top 5000,top5000,adv.,απόψε,tonight,tonight photo,generated
3758,13,Top 5000,Top 5000,top5000,n.,το τέλος,the end,,needs_review
3759,13,Top 5000,Top 5000,top5000,adj.,τελευταίος,last,last photo,generated
3760,13,Top 5000,Top 5000,top5000,adv.,μακριά,afar,afar photo,generated
3761,13,Top 5000,Top 5000,top5000,adv./interj.,αμέσως,immediately,immediately photo,generated
3762,13,Top 5000,Top 5000,top5000,adv.,πότε,when,when photo,generated
3763,13,Top 5000,Top 5000,top5000,n.,η θέση,position,position photo,generated
3764,13,Top 5000,Top 5000,top5000,n.,ο τρόπος,manner,manner photo,generated
3765,13,Top 5000,Top 5000,top5000,conj.,μήπως,in case,in case photo,generated
3766,13,Top 5000,Top 5000,top5000,pron.,εαυτός,myself,myself photo,generated
3767,13,Top 5000,Top 5000,top5000,adv.,ξανά,again,again photo,generated
3768,13,Top 5000,Top 5000,top5000,v.,έρχομαι,come,come photo,generated
3769,13,Top 5000,Top 5000,top5000,adv.,πια,any more,any more photo,generated
3770,13,Top 5000,Top 5000,top5000,adj.,περισσότερος,much,much photo,generated
3771,13,Top 5000,Top 5000,top5000,prep.,κατά,versus,versus photo,generated
3772,13,Top 5000,Top 5000,top5000,adv.,μάλιστα,"yes, certainly, ok, of course, right you are, okey-dokey (acknowledging that a request has been heard and understood)",,needs_review
3773,13,Top 5000,Top 5000,top5000,n.,το κορίτσι,girl,girl photo,generated
3774,13,Top 5000,Top 5000,top5000,n.,η πόλη,city,city photo,generated
3775,13,Top 5000,Top 5000,top5000,n.,το λεπτό,minute,minute photo,generated
3776,13,Top 5000,Top 5000,top5000,n.,ο τύπος,sort,sort photo,generated
3777,13,Top 5000,Top 5000,top5000,adv.,κοντά,near,near photo,generated
3778,13,Top 5000,Top 5000,top5000,n.,το θέμα,subject,subject photo,generated
3779,13,Top 5000,Top 5000,top5000,v.,μιλάω,speak,speak photo,generated
3780,13,Top 5000,Top 5000,top5000,n.,το χέρι,hand,hand photo,generated
3781,13,Top 5000,Top 5000,top5000,v.,βρίσκω,find,find photo,generated
3782,13,Top 5000,Top 5000,top5000,adj./adv.,τέτοιος,such,such photo,generated
3783,13,Top 5000,Top 5000,top5000,v.,εννοώ,mean,mean photo,generated
3784,13,Top 5000,Top 5000,top5000,adj. pl.,μερικοί,Nominative and vocative plural masculine,Nominative and vocative plural masculine photo,generated
3785,13,Top 5000,Top 5000,top5000,v.,πειράζω,annoy,annoy photo,generated
3786,13,Top 5000,Top 5000,top5000,pron.,εκείνος,that,that photo,generated
3787,13,Top 5000,Top 5000,top5000,n.,η βοήθεια,help,help photo,generated
3788,13,Top 5000,Top 5000,top5000,adv.,επίσης,also,also photo,generated
3789,13,Top 5000,Top 5000,top5000,adv.,καθόλου,by no means,by no means photo,generated
3790,13,Top 5000,Top 5000,top5000,adv.,πέρα,beyond,beyond photo,generated
3791,13,Top 5000,Top 5000,top5000,adj.,σίγουρος,secure,secure photo,generated
3792,13,Top 5000,Top 5000,top5000,conj.,αφού,after,after photo,generated
3793,13,Top 5000,Top 5000,top5000,n.,η πόρτα,door,door photo,generated
3794,13,Top 5000,Top 5000,top5000,n.,η ιστορία,history,history photo,generated
3795,13,Top 5000,Top 5000,top5000,interj.,ορίστε,here's,here's photo,generated
3796,13,Top 5000,Top 5000,top5000,v.,ελπίζω,hope to,hope to photo,generated
3797,13,Top 5000,Top 5000,top5000,n.,το πρωί,morning,morning photo,generated
3798,13,Top 5000,Top 5000,top5000,n.,το μάτι,the eye,,needs_review
3799,13,Top 5000,Top 5000,top5000,v.,επιστρέφω,return,return photo,generated
3800,13,Top 5000,Top 5000,top5000,n.,ο δρόμος,road,road photo,generated
3801,13,Top 5000,Top 5000,top5000,adj.,κακός,"bad, evil, ill, wicked",,needs_review
3802,13,Top 5000,Top 5000,top5000,n.,η ομάδα,group,group photo,generated
3803,13,Top 5000,Top 5000,top5000,n.,η σχέση,connection,connection photo,generated
3804,13,Top 5000,Top 5000,top5000,adv.,μπροστά,in front,in front photo,generated
3805,13,Top 5000,Top 5000,top5000,v.,φεύγω,leave,leave photo,generated
3806,13,Top 5000,Top 5000,top5000,v.,θυμάμαι,remember,remember photo,generated
3807,13,Top 5000,Top 5000,top5000,n.,το αμάξι,the car,,needs_review
3808,13,Top 5000,Top 5000,top5000,n.,η αστυνομία,police,police photo,generated
3809,13,Top 5000,Top 5000,top5000,n.,η ευκαιρία,opportunity,opportunity photo,generated
3810,13,Top 5000,Top 5000,top5000,n.,ο λόγος,reason,reason photo,generated
3811,13,Top 5000,Top 5000,top5000,v.,βοηθώ,less frequent variant of βοηθάω (voïtháo),,needs_review
3812,13,Top 5000,Top 5000,top5000,n.,το κεφάλι,head,head photo,generated
3813,13,Top 5000,Top 5000,top5000,n.,η νύχτα,night,night photo,generated
3814,13,Top 5000,Top 5000,top5000,conj.,ώστε,so that,so that photo,generated
3815,13,Top 5000,Top 5000,top5000,v.,χαίρομαι,to be happy,to be happy photo,generated
3816,13,Top 5000,Top 5000,top5000,adv./interj.,τέλεια,full stop or period ⟨.⟩.,full stop or period ⟨.⟩. photo,generated
3817,13,Top 5000,Top 5000,top5000,n.,το γραφείο,office,office photo,generated
3818,13,Top 5000,Top 5000,top5000,interj.,αμέ,sure,sure photo,generated
3819,13,Top 5000,Top 5000,top5000,v.,μπαίνω,enter,enter photo,generated
3820,13,Top 5000,Top 5000,top5000,n.,το δωμάτιο,room,room photo,generated
3821,13,Top 5000,Top 5000,top5000,v.,δίνω,give,give photo,generated
3822,13,Top 5000,Top 5000,top5000,n.,η κόρη,daughter,daughter photo,generated
3823,13,Top 5000,Top 5000,top5000,adv.,όπου,where,where photo,generated
3824,13,Top 5000,Top 5000,top5000,v.,αγαπάω,like,like photo,generated
3825,13,Top 5000,Top 5000,top5000,conj.,δηλαδή,specifically,specifically photo,generated
3826,13,Top 5000,Top 5000,top5000,adv.,πρώτα,first,first photo,generated
3827,13,Top 5000,Top 5000,top5000,n.,το ψέμα,the lie,,needs_review
3828,13,Top 5000,Top 5000,top5000,num.,τρία,three,three photo,generated
3829,13,Top 5000,Top 5000,top5000,adj.,ωραίος,good,good photo,generated
3830,13,Top 5000,Top 5000,top5000,v.,ανησυχώ,worry,worry photo,generated
3831,13,Top 5000,Top 5000,top5000,n.,η οικογένεια,family,family photo,generated
3832,13,Top 5000,Top 5000,top5000,n.,το αγόρι,the boy,,needs_review
3833,13,Top 5000,Top 5000,top5000,v.,πεθαίνω,kill,kill photo,generated
3834,13,Top 5000,Top 5000,top5000,n. pl.,τα χρήματα,money,money photo,generated
3835,13,Top 5000,Top 5000,top5000,n.,ο άντρας,husband,husband photo,generated
3836,13,Top 5000,Top 5000,top5000,adv.,σοβαρά,reliable,reliable photo,generated
3837,13,Top 5000,Top 5000,top5000,adv.,αλλιώς,otherwise,otherwise photo,generated
3838,13,Top 5000,Top 5000,top5000,adj.,μικρός,small,small photo,generated
3839,13,Top 5000,Top 5000,top5000,adv.,τουλάχιστον,at least,at least photo,generated
3840,13,Top 5000,Top 5000,top5000,n.,το τηλέφωνο,telephone,telephone photo,generated
3841,13,Top 5000,Top 5000,top5000,adj.,δύσκολος,difficult,difficult photo,generated
3842,13,Top 5000,Top 5000,top5000,n.,η καρδιά,heart,heart photo,generated
3843,13,Top 5000,Top 5000,top5000,adv.,αργότερα,later,later photo,generated
3844,13,Top 5000,Top 5000,top5000,adv.,σχεδόν,almost,almost photo,generated
3845,13,Top 5000,Top 5000,top5000,n.,το νερό,water,water photo,generated
3846,13,Top 5000,Top 5000,top5000,v.,νιώθω,feel,feel photo,generated
3847,13,Top 5000,Top 5000,top5000,adv.,κάπου,somewhere,somewhere photo,generated
3848,13,Top 5000,Top 5000,top5000,num.,πέντε,five,five photo,generated
3849,13,Top 5000,Top 5000,top5000,adv.,μεταξύ,between,between photo,generated
3850,13,Top 5000,Top 5000,top5000,n.,ο μήνας,month,month photo,generated
3851,13,Top 5000,Top 5000,top5000,adv.,χθες,yesterday,yesterday photo,generated
3852,13,Top 5000,Top 5000,top5000,n.,η υπόθεση,hypothesis,hypothesis photo,generated
3853,13,Top 5000,Top 5000,top5000,interj.,αντίο,goodbye,goodbye photo,generated
3854,13,Top 5000,Top 5000,top5000,n.,το σχολείο,school,school photo,generated
3855,13,Top 5000,Top 5000,top5000,adv.,βέβαια,certainly,certainly photo,generated
3856,13,Top 5000,Top 5000,top5000,n.,το μυαλό,mind,mind photo,generated
3857,13,Top 5000,Top 5000,top5000,interj.,ρε,jeez,jeez photo,generated
3858,13,Top 5000,Top 5000,top5000,adv.,σύντομα,soon,soon photo,generated
3859,13,Top 5000,Top 5000,top5000,v.,γυρίζω,turn,turn photo,generated
3860,13,Top 5000,Top 5000,top5000,v.,υποθέτω,suppose,suppose photo,generated
3861,13,Top 5000,Top 5000,top5000,adv.,πάρα,despite,despite photo,generated
3862,13,Top 5000,Top 5000,top5000,adv.,αργά,slowly,slowly photo,generated
3863,13,Top 5000,Top 5000,top5000,v.,τρέχω,flee,flee photo,generated
3864,13,Top 5000,Top 5000,top5000,adv.,συνέχεια,continuously,continuously photo,generated
3865,13,Top 5000,Top 5000,top5000,n.,η πλάκα,joke,joke photo,generated
3866,13,Top 5000,Top 5000,top5000,n.,η φυλακή,prison,prison photo,generated
3867,13,Top 5000,Top 5000,top5000,v.,σκέπτομαι,(formal) Alternative form of σκέφτομαι (skéftomai),,needs_review
3868,13,Top 5000,Top 5000,top5000,n.,το παιχνίδι,game,game photo,generated
3869,13,Top 5000,Top 5000,top5000,v.,αφήνω,leave,leave photo,generated
3870,13,Top 5000,Top 5000,top5000,adj.,νεκρός,dead,dead photo,generated
3871,13,Top 5000,Top 5000,top5000,adv.,γύρω,around,around photo,generated
3872,13,Top 5000,Top 5000,top5000,n.,η σημασία,importance,importance photo,generated
3873,13,Top 5000,Top 5000,top5000,n.,η χάρη,favour,favour photo,generated
3874,13,Top 5000,Top 5000,top5000,n.,η κοπέλα,girl,girl photo,generated
3875,13,Top 5000,Top 5000,top5000,n.,το φαγητό,food,food photo,generated
3876,13,Top 5000,Top 5000,top5000,adj.,σημαντικός,important,important photo,generated
3877,13,Top 5000,Top 5000,top5000,v.,σκοτώνω,kill,kill photo,generated
3878,13,Top 5000,Top 5000,top5000,n.,η κατάσταση,situation,situation photo,generated
3879,13,Top 5000,Top 5000,top5000,v.,εννοείται,mean,mean photo,generated
3880,13,Top 5000,Top 5000,top5000,v.,συγχωρώ,forgive,forgive photo,generated
3881,13,Top 5000,Top 5000,top5000,n.,το αυτοκίνητο,the car,,needs_review
3882,13,Top 5000,Top 5000,top5000,interj.,καλημέρα,good morning,good morning photo,generated
3883,13,Top 5000,Top 5000,top5000,adv.,βασικά,basically,basically photo,generated
3884,13,Top 5000,Top 5000,top5000,n.,το αστείο,joke,joke photo,generated
3885,13,Top 5000,Top 5000,top5000,interj.,εμπρός,ahead,ahead photo,generated
3886,13,Top 5000,Top 5000,top5000,n. pl.,τα νέα,news,news photo,generated
3887,13,Top 5000,Top 5000,top5000,v.,φοβάμαι,fear,fear photo,generated
3888,13,Top 5000,Top 5000,top5000,n. pl.,οι γονείς,parents,parents photo,generated
3889,13,Top 5000,Top 5000,top5000,adj.,γλυκός,sweet in taste,sweet in taste photo,generated
3890,13,Top 5000,Top 5000,top5000,adj.,έτοιμος,ready,ready photo,generated
3891,13,Top 5000,Top 5000,top5000,n.,το σχέδιο,plan,plan photo,generated
3892,13,Top 5000,Top 5000,top5000,v.,νοιάζω,mind,mind photo,generated
3893,13,Top 5000,Top 5000,top5000,n.,η τύχη,luck,luck photo,generated
3894,13,Top 5000,Top 5000,top5000,n.,το πόδι,foot,foot photo,generated
3895,13,Top 5000,Top 5000,top5000,n.,η αρχή,principle,principle photo,generated
3896,13,Top 5000,Top 5000,top5000,v.,μένω,stay,stay photo,generated
3897,13,Top 5000,Top 5000,top5000,conj.,ενώ,while,while photo,generated
3898,13,Top 5000,Top 5000,top5000,n.,το ευρώ,euro,euro photo,generated
3899,13,Top 5000,Top 5000,top5000,n.,ο Έλληνας,Greek person,Greek person photo,generated
3900,13,Top 5000,Top 5000,top5000,adv.,άσχημα,badly,badly photo,generated
3901,13,Top 5000,Top 5000,top5000,adv.,τελικά,finally,finally photo,generated
3902,13,Top 5000,Top 5000,top5000,pron.,οποίος,whoever,whoever photo,generated
3903,13,Top 5000,Top 5000,top5000,adj.,σωστός,correct,correct photo,generated
