entry_id,theme_id,theme,category,type,subsection,lemma,primary_sense,query,query_status
539,2,"Κατοικία: οι χώροι και η λειτουργία τους, καθημερινή ζωή",Ρήματα,verb,,σκουπίζω,sweep,sweep action photo,generated
540,2,"Κατοικία: οι χώροι και η λειτουργία τους, καθημερινή ζωή",Ρήματα,verb,,σφουγγαρίζω,,,no_english
541,2,"Κατοικία: οι χώροι και η λειτουργία τους, καθημερινή ζωή",Ρήματα,verb,,τακτοποιώ,sort out,sort out action photo,generated
542,2,"Κατοικία: οι χώροι και η λειτουργία τους, καθημερινή ζωή",Ρήματα,verb,,τρώω,chew and swallow food,chew and swallow food action photo,generated
543,2,"Κατοικία: οι χώροι και η λειτουργία τους, καθημερινή ζωή",Ρήματα,verb,,χρωστάωτονοίκι,,,no_english
544,2,"Κατοικία: οι χώροι και η λειτουργία τους, καθημερινή ζωή",Ρήματα,verb,,χτυπώτοκουδούνι,,,no_english
545,2,"Κατοικία: οι χώροι και η λειτουργία τους, καθημερινή ζωή",Ρήματα,verb,,ψάχνωσπίτι,,,no_english
694,3,Η γειτονιά μου - Χωροταξικά,Ρήματα,verb,,ανάβω(τοφανάρι),light,light action photo,generated
695,3,Η γειτονιά μου - Χωροταξικά,Ρήματα,verb,,ανακαινίζω,renovate,renovate action photo,generated
696,3,Η γειτονιά μου - Χωροταξικά,Ρήματα,verb,,ασφαλτοστρώνω,,,no_english
697,3,Η γειτονιά μου - Χωροταξικά,Ρήματα,verb,,διασχίζω,traverse,traverse action photo,generated
698,3,Η γειτονιά μου - Χωροταξικά,Ρήματα,verb,,ζω,live,live action photo,generated
699,3,Η γειτονιά μου - Χωροταξικά,Ρήματα,verb,,κάνωέργα,,,no_english
700,3,Η γειτονιά μου - Χωροταξικά,Ρήματα,verb,,κάνωουρά,,,no_english
701,3,Η γειτονιά μου - Χωροταξικά,Ρήματα,verb,,κατεδαφίζω,,,no_english
702,3,Η γειτονιά μου - Χωροταξικά,Ρήματα,verb,,κατοικώ,inhabit,inhabit action photo,generated
703,3,Η γειτονιά μου - Χωροταξικά,Ρήματα,verb,,κορνάρω,beep,beep action photo,generated
704,3,Η γειτονιά μου - Χωροταξικά,Ρήματα,verb,,κυκλοφορώ,publish,publish action photo,generated
705,3,Η γειτονιά μου - Χωροταξικά,Ρήματα,verb,,ξεκινώ,a more formal variant of ξεκινάω (xekináo),,needs_review
706,3,Η γειτονιά μου - Χωροταξικά,Ρήματα,verb,,οδηγώ,drive,drive action photo,generated
707,3,Η γειτονιά μου - Χωροταξικά,Ρήματα,verb,,παίρνωτολεωφορείο/τοτρένο/ταξί,,,no_english
708,3,Η γειτονιά μου - Χωροταξικά,Ρήματα,verb,,παρκάρω,park,park action photo,generated
709,3,Η γειτονιά μου - Χωροταξικά,Ρήματα,verb,,σταματώ,(slightly more formal) alternative form of σταματάω (stamatáo),,needs_review
710,3,Η γειτονιά μου - Χωροταξικά,Ρήματα,verb,,σταματώ,(slightly more formal) alternative form of σταματάω (stamatáo),,needs_review
711,3,Η γειτονιά μου - Χωροταξικά,Ρήματα,verb,,συνωστίζομαι,,,no_english
712,3,Η γειτονιά μου - Χωροταξικά,Ρήματα,verb,,χάνομαι,vanish,vanish action photo,generated
713,3,Η γειτονιά μου - Χωροταξικά,Ρήματα,verb,,χτίζω,build,build action photo,generated
714,3,Η γειτονιά μου - Χωροταξικά,Ρήματα,verb,,σβήνω,blow out,blow out action photo,generated
715,3,Η γειτονιά μου - Χωροταξικά,Ρήματα,verb,,τηλεφωνώ,telephone,telephone action photo,generated
906,4,Σχολείο - Εκπαίδευση,Ρήματα,verb,,σχολάω,,,no_english
907,4,Σχολείο - Εκπαίδευση,Ρήματα,verb,,υπαγορεύω,dictate,dictate action photo,generated
908,4,Σχολείο - Εκπαίδευση,Ρήματα,verb,,αντιγράφω,copy,copy action photo,generated
909,4,Σχολείο - Εκπαίδευση,Ρήματα,verb,,απαντώ,a more formal variant of απαντάω (apantáo),,needs_review
910,4,Σχολείο - Εκπαίδευση,Ρήματα,verb,,αποτυχαίνω,fail,fail action photo,generated
911,4,Σχολείο - Εκπαίδευση,Ρήματα,verb,,αποτυγχάνω,fail,fail action photo,generated
912,4,Σχολείο - Εκπαίδευση,Ρήματα,verb,,απουσιάζω,be absent,be absent action photo,generated
913,4,Σχολείο - Εκπαίδευση,Ρήματα,verb,,βάζωδιαγώνισμα,,,no_english
914,4,Σχολείο - Εκπαίδευση,Ρήματα,verb,,βαθμολογώ,mark,mark action photo,generated
915,4,Σχολείο - Εκπαίδευση,Ρήματα,verb,,γράφω,write,write action photo,generated
916,4,Σχολείο - Εκπαίδευση,Ρήματα,verb,,διαβάζω,read,read action photo,generated
917,4,Σχολείο - Εκπαίδευση,Ρήματα,verb,,διδάσκω-ομαι,teach,teach action photo,generated
918,4,Σχολείο - Εκπαίδευση,Ρήματα,verb,,δίνωλευκήκόλλα,,,no_english
919,4,Σχολείο - Εκπαίδευση,Ρήματα,verb,,δίνωεξετάσεις,,,no_english
920,4,Σχολείο - Εκπαίδευση,Ρήματα,verb,,διορθώνω,"fix, correct",,needs_review
921,4,Σχολείο - Εκπαίδευση,Ρήματα,verb,,εξετάζω-ομαι,examine,examine action photo,generated
922,4,Σχολείο - Εκπαίδευση,Ρήματα,verb,,εξηγώ,clarify,clarify action photo,generated
923,4,Σχολείο - Εκπαίδευση,Ρήματα,verb,,επαναλαμβάνω,repeat,repeat action photo,generated
924,4,Σχολείο - Εκπαίδευση,Ρήματα,verb,,επιτυγχάνω,succeed,succeed action photo,generated
925,4,Σχολείο - Εκπαίδευση,Ρήματα,verb,,καθαρογράφω,,,no_english
926,4,Σχολείο - Εκπαίδευση,Ρήματα,verb,,κάνωερωτήσεις,,,no_english
927,4,Σχολείο - Εκπαίδευση,Ρήματα,verb,,"λύνωτηνάσκηση,τοπρόβλημα",,,no_english
928,4,Σχολείο - Εκπαίδευση,Ρήματα,verb,,μαζεύωτιςκόλλες,,,no_english
929,4,Σχολείο - Εκπαίδευση,Ρήματα,verb,,μαθαίνω,learn,learn action photo,generated
930,4,Σχολείο - Εκπαίδευση,Ρήματα,verb,,μαθαίνωαπ’έξω,,,no_english
931,4,Σχολείο - Εκπαίδευση,Ρήματα,verb,,μένωστηνίδιατάξη,,,no_english
932,4,Σχολείο - Εκπαίδευση,Ρήματα,verb,,ξύνωτομολύβι,,,no_english
933,4,Σχολείο - Εκπαίδευση,Ρήματα,verb,,παίρνωπαρουσίες,,,no_english
934,4,Σχολείο - Εκπαίδευση,Ρήματα,verb,,"περνώτηχρονιάμου,τηντάξημου",,,no_english
935,4,Σχολείο - Εκπαίδευση,Ρήματα,verb,,πετυχαίνω,succeed,succeed action photo,generated
936,4,Σχολείο - Εκπαίδευση,Ρήματα,verb,,πηγαίνω,literally go → interchangeable with πάω,literally go → interchangeable with πάω action photo,generated
937,4,Σχολείο - Εκπαίδευση,Ρήματα,verb,,προβιβάζομαι,,,no_english
938,4,Σχολείο - Εκπαίδευση,Ρήματα,verb,,προοδεύω,,,no_english
939,4,Σχολείο - Εκπαίδευση,Ρήματα,verb,,ρωτώ,a slightly more formal variant of ρωτάω (rotáo),,needs_review
940,4,Σχολείο - Εκπαίδευση,Ρήματα,verb,,σβήνω,blow out,blow out action photo,generated
941,4,Σχολείο - Εκπαίδευση,Ρήματα,verb,,χτυπάειτοκουδούνι,,,no_english
942,4,Σχολείο - Εκπαίδευση,Ρήματα,verb,,δίνωεξετάσεις,,,no_english
943,4,Σχολείο - Εκπαίδευση,Ρήματα,verb,,επιτυγχάνω(πετυχαίνω),succeed,succeed action photo,generated
944,4,Σχολείο - Εκπαίδευση,Ρήματα,verb,,αποτυγχάνω,fail,fail action photo,generated
1196,5,Επαγγέλματα - Εργασιακός χώρος,Ρήματα,verb,,αγοράζω,"buy, purchase",,needs_review
1197,5,Επαγγέλματα - Εργασιακός χώρος,Ρήματα,verb,,απασχολώ-ούμαι,employ,employ action photo,generated
1198,5,Επαγγέλματα - Εργασιακός χώρος,Ρήματα,verb,,απεργώ,strike,strike action photo,generated
1199,5,Επαγγέλματα - Εργασιακός χώρος,Ρήματα,verb,,αποδίδω,attribute,attribute action photo,generated
1200,5,Επαγγέλματα - Εργασιακός χώρος,Ρήματα,verb,,απολύω-ομαι,release,release action photo,generated
1201,5,Επαγγέλματα - Εργασιακός χώρος,Ρήματα,verb,,αποταμιεύω,save,save action photo,generated
1202,5,Επαγγέλματα - Εργασιακός χώρος,Ρήματα,verb,,ασκώεπάγγελμα,,,no_english
1203,5,Επαγγέλματα - Εργασιακός χώρος,Ρήματα,verb,,βρίσκωδουλειά,,,no_english
1204,5,Επαγγέλματα - Εργασιακός χώρος,Ρήματα,verb,,δακτυλογραφώ,type,type action photo,generated
1205,5,Επαγγέλματα - Εργασιακός χώρος,Ρήματα,verb,,διαφημίζω-ομαι,advertise,advertise action photo,generated
1206,5,Επαγγέλματα - Εργασιακός χώρος,Ρήματα,verb,,διδάσκω-ομαι,teach,teach action photo,generated
1207,5,Επαγγέλματα - Εργασιακός χώρος,Ρήματα,verb,,διευθύνω-ομαι,manage,manage action photo,generated
1208,5,Επαγγέλματα - Εργασιακός χώρος,Ρήματα,verb,,δικάζω-ομαι,to judge,to judge action photo,generated
1209,5,Επαγγέλματα - Εργασιακός χώρος,Ρήματα,verb,,δουλεύω,work,work action photo,generated
1210,5,Επαγγέλματα - Εργασιακός χώρος,Ρήματα,verb,,είμαιάνεργος,,,no_english
1211,5,Επαγγέλματα - Εργασιακός χώρος,Ρήματα,verb,,εισάγω-ομαι,import,import action photo,generated
1212,5,Επαγγέλματα - Εργασιακός χώρος,Ρήματα,verb,,εμπορεύομαι,trade,trade action photo,generated
1213,5,Επαγγέλματα - Εργασιακός χώρος,Ρήματα,verb,,εξάγω-ομαι,export,export action photo,generated
1214,5,Επαγγέλματα - Εργασιακός χώρος,Ρήματα,verb,,εξειδικεύομαι,,,no_english
1215,5,Επαγγέλματα - Εργασιακός χώρος,Ρήματα,verb,,εξετάζω-ομαι,examine,examine action photo,generated
1216,5,Επαγγέλματα - Εργασιακός χώρος,Ρήματα,verb,,εξυπηρετώ-ούμαι,provide service,provide service action photo,generated
1217,5,Επαγγέλματα - Εργασιακός χώρος,Ρήματα,verb,,επιδιορθώνω-ομαι,repair,repair action photo,generated
1218,5,Επαγγέλματα - Εργασιακός χώρος,Ρήματα,verb,,επιδοτώ-ούμαι,,,no_english
1219,5,Επαγγέλματα - Εργασιακός χώρος,Ρήματα,verb,,επισκευάζω-ομαι,repair,repair action photo,generated
1220,5,Επαγγέλματα - Εργασιακός χώρος,Ρήματα,verb,,εργάζομαι,work,work action photo,generated
1221,5,Επαγγέλματα - Εργασιακός χώρος,Ρήματα,verb,,ερμηνεύωέναρόλο,,,no_english
1222,5,Επαγγέλματα - Εργασιακός χώρος,Ρήματα,verb,,ζωγραφίζω,draw,draw action photo,generated
1223,5,Επαγγέλματα - Εργασιακός χώρος,Ρήματα,verb,,θεραπεύω-ομαι,heal,heal action photo,generated
1224,5,Επαγγέλματα - Εργασιακός χώρος,Ρήματα,verb,,κατασκευάζω-ομαι,make,make action photo,generated
1225,5,Επαγγέλματα - Εργασιακός χώρος,Ρήματα,verb,,κουρεύω-ομαι,cut hair,cut hair action photo,generated
1226,5,Επαγγέλματα - Εργασιακός χώρος,Ρήματα,verb,,μεταφράζω-ομαι,translate,translate action photo,generated
1227,5,Επαγγέλματα - Εργασιακός χώρος,Ρήματα,verb,,ξεναγώ,show around,show around action photo,generated
1228,5,Επαγγέλματα - Εργασιακός χώρος,Ρήματα,verb,,οδηγώ,drive,drive action photo,generated
1229,5,Επαγγέλματα - Εργασιακός χώρος,Ρήματα,verb,,παράγω-ομαι,produce,produce action photo,generated
1230,5,Επαγγέλματα - Εργασιακός χώρος,Ρήματα,verb,,παραιτούμαι,resign,resign action photo,generated
1231,5,Επαγγέλματα - Εργασιακός χώρος,Ρήματα,verb,,πιάνωδουλειά,,,no_english
1232,5,Επαγγέλματα - Εργασιακός χώρος,Ρήματα,verb,,πουλώ,less frequent,less frequent action photo,generated
1233,5,Επαγγέλματα - Εργασιακός χώρος,Ρήματα,verb,,προσλαμβάνω-ομαι,hire,hire action photo,generated
1234,5,Επαγγέλματα - Εργασιακός χώρος,Ρήματα,verb,,ράβω-ομαι,see → ράβομαι,see → ράβομαι action photo,generated
1235,5,Επαγγέλματα - Εργασιακός χώρος,Ρήματα,verb,,σερβίρω-ομαι,wait tables,wait tables action photo,generated
1236,5,Επαγγέλματα - Εργασιακός χώρος,Ρήματα,verb,,σκηνοθετώ,,,no_english
1237,5,Επαγγέλματα - Εργασιακός χώρος,Ρήματα,verb,,σχεδιάζω-ομαι,draw,draw action photo,generated
1238,5,Επαγγέλματα - Εργασιακός χώρος,Ρήματα,verb,,υπογράφω(σύμβαση),sign,sign action photo,generated
1239,5,Επαγγέλματα - Εργασιακός χώρος,Ρήματα,verb,,υπολογίζω-ομαι,calculate,calculate action photo,generated
1240,5,Επαγγέλματα - Εργασιακός χώρος,Ρήματα,verb,,φτιάχνω-ομαι,make,make action photo,generated
1241,5,Επαγγέλματα - Εργασιακός χώρος,Ρήματα,verb,,χορεύω,dance,dance action photo,generated
1242,5,Επαγγέλματα - Εργασιακός χώρος,Ρήματα,verb,,χρηματοδοτώ,fund,fund action photo,generated
1243,5,Επαγγέλματα - Εργασιακός χώρος,Ρήματα,verb,,χτενίζω-ομαι,comb,comb action photo,generated
1244,5,Επαγγέλματα - Εργασιακός χώρος,Ρήματα,verb,,ψάχνωδουλειά,,,no_english
1587,6,Διατροφή,Ρήματα,verb,,αδειάζω,clear out,clear out action photo,generated
1588,6,Διατροφή,Ρήματα,verb,,βαρυστομαχιάζω,,,no_english
1589,6,Διατροφή,Ρήματα,verb,,βράζω,boil,boil action photo,generated
1590,6,Διατροφή,Ρήματα,verb,,γεμίζω,fill,fill action photo,generated
1591,6,Διατροφή,Ρήματα,verb,,γουργουρίζειτοστομάχιμου,,,no_english
1592,6,Διατροφή,Ρήματα,verb,,διψώ,less frequent,less frequent action photo,generated
1593,6,Διατροφή,Ρήματα,verb,,δοκιμάζω-ομαι,test,test action photo,generated
1594,6,Διατροφή,Ρήματα,verb,,κάθομαιστοτραπέζι,,,no_english
1595,6,Διατροφή,Ρήματα,verb,,κάνωδίαιτα,,,no_english
1596,6,Διατροφή,Ρήματα,verb,,κάνωτραπέζισεκάποιον,,,no_english
1597,6,Διατροφή,Ρήματα,verb,,μαγειρεύω,cook,cook action photo,generated
1598,6,Διατροφή,Ρήματα,verb,,μαζεύωτοτραπέζι,,,no_english
1599,6,Διατροφή,Ρήματα,verb,,παρατρώω,,,no_english
1600,6,Διατροφή,Ρήματα,verb,,πεινώ,less frequent,less frequent action photo,generated
1601,6,Διατροφή,Ρήματα,verb,,πίνω,drink,drink action photo,generated
1602,6,Διατροφή,Ρήματα,verb,,προσκαλώσεγεύμα,,,no_english
1603,6,Διατροφή,Ρήματα,verb,,στρώνωτοτραπέζι,,,no_english
1604,6,Διατροφή,Ρήματα,verb,,τρώω,chew and swallow food,chew and swallow food action photo,generated
1605,6,Διατροφή,Ρήματα,verb,,τσιμπολογώ,,,no_english
1606,6,Διατροφή,Ρήματα,verb,,τσιμπώ(τρώωλίγο),sting,sting action photo,generated
1607,6,Διατροφή,Ρήματα,verb,,χωνεύω,,,no_english
1608,6,Διατροφή,Ρήματα,verb,,ψήνω,boil,boil action photo,generated
1792,7,Ενδυμασία - Προσωπικά αντικείμενα - Αγορά,Ρήματα,verb,,αγοράζω,"buy, purchase",,needs_review
1793,7,Ενδυμασία - Προσωπικά αντικείμενα - Αγορά,Ρήματα,verb,,ακριβαίνω,"(intransitive) go up, mark up, increase (price)",,needs_review
1794,7,Ενδυμασία - Προσωπικά αντικείμενα - Αγορά,Ρήματα,verb,,αλλάζω,change,change action photo,generated
1795,7,Ενδυμασία - Προσωπικά αντικείμενα - Αγορά,Ρήματα,verb,,γυαλίζω(ταπαπούτσια),polish,polish action photo,generated
1796,7,Ενδυμασία - Προσωπικά αντικείμενα - Αγορά,Ρήματα,verb,,δανείζω-ζομαι,lend,lend action photo,generated
1797,7,Ενδυμασία - Προσωπικά αντικείμενα - Αγορά,Ρήματα,verb,,δένω,moor,moor action photo,generated
1798,7,Ενδυμασία - Προσωπικά αντικείμενα - Αγορά,Ρήματα,verb,,διακοσμώ,adorn,adorn action photo,generated
1799,7,Ενδυμασία - Προσωπικά αντικείμενα - Αγορά,Ρήματα,verb,,διαφημίζω-ομαι,advertise,advertise action photo,generated
1800,7,Ενδυμασία - Προσωπικά αντικείμενα - Αγορά,Ρήματα,verb,,δοκιμάζω,test,test action photo,generated
1801,7,Ενδυμασία - Προσωπικά αντικείμενα - Αγορά,Ρήματα,verb,,εφοδιάζω,supply,supply action photo,generated
1802,7,Ενδυμασία - Προσωπικά αντικείμενα - Αγορά,Ρήματα,verb,,ετοιμάζω-ομαι,prepare,prepare action photo,generated
1803,7,Ενδυμασία - Προσωπικά αντικείμενα - Αγορά,Ρήματα,verb,,κάνωαλλαγή,,,no_english
1804,7,Ενδυμασία - Προσωπικά αντικείμενα - Αγορά,Ρήματα,verb,,κάνωπρόβα,,,no_english
1805,7,Ενδυμασία - Προσωπικά αντικείμενα - Αγορά,Ρήματα,verb,,κοστίζω,cost,cost action photo,generated
1806,7,Ενδυμασία - Προσωπικά αντικείμενα - Αγορά,Ρήματα,verb,,ντύνω-ομαι,dress someone,dress someone action photo,generated
1807,7,Ενδυμασία - Προσωπικά αντικείμενα - Αγορά,Ρήματα,verb,,ξεντύνω-ομαι,,,no_english
1808,7,Ενδυμασία - Προσωπικά αντικείμενα - Αγορά,Ρήματα,verb,,ξεπουλώ,,,no_english
